pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
0,15.0,244.0,20.0,30.0,342.0,0.0,0.0,10.0,0,0,0,0,0,0,244.0,342.0,55.0,False
1,15.0,625.0,20.0,30.0,1.0,214.0,52.0,10.0,0,0,0,0,0,0,625.0,215.0,55.0,False
2,15.0,262.0,20.0,30.0,0.0,0.0,77.0,10.0,0,0,0,0,0,0,262.0,0.0,55.0,False
3,15.0,44.0,20.0,30.0,10.0,0.0,120.0,10.0,0,0,0,0,0,0,44.0,10.0,55.0,False
4,15.0,393.0,20.0,30.0,101.0,34.0,143.0,10.0,0,0,0,0,0,0,393.0,135.0,55.0,False
5,15.0,317.0,20.0,30.0,140.0,88.0,172.0,10.0,0,0,0,0,0,0,317.0,228.0,55.0,False
6,15.0,206.0,35.0,30.0,0.0,143.0,54.0,10.0,0,0,0,0,0,0,206.0,143.0,55.0,False
7,15.0,321.0,20.0,30.0,43.0,0.0,267.0,10.0,0,0,0,0,0,0,321.0,43.0,55.0,False
8,15.0,288.0,35.0,30.0,0.0,172.0,108.0,10.0,0,0,0,0,0,0,288.0,172.0,55.0,False
9,15.0,295.0,20.0,30.0,65.0,0.0,324.0,10.0,0,0,0,0,0,0,295.0,65.0,55.0,False
10,15.0,273.0,35.0,30.0,0.0,52.0,265.0,10.0,0,0,0,0,0,0,273.0,52.0,55.0,False
11,15.0,244.0,20.0,30.0,3.0,306.0,339.0,10.0,0,0,0,0,0,0,244.0,309.0,55.0,False
12,15.0,203.0,20.0,30.0,67.0,0.0,384.0,10.0,0,0,0,0,0,0,203.0,67.0,55.0,False
13,15.0,741.0,20.0,30.0,106.0,353.0,394.0,10.0,0,0,0,0,0,0,741.0,459.0,55.0,False
14,15.0,78.0,20.0,30.0,33.0,0.0,452.0,10.0,0,0,0,0,0,0,78.0,33.0,55.0,False
15,15.0,555.0,3.0,30.0,198.0,101.0,556.0,10.0,0,0,0,0,0,0,555.0,299.0,55.0,False
16,15.0,257.0,20.0,30.0,0.0,179.0,565.0,10.0,0,0,0,0,0,0,257.0,179.0,55.0,False
17,15.0,95.0,20.0,30.0,3.0,0.0,569.0,10.0,0,0,0,0,0,0,95.0,3.0,55.0,False
18,15.0,484.0,35.0,30.0,36.0,608.0,17.0,10.0,0,0,0,0,0,0,484.0,644.0,55.0,False
19,15.0,395.0,20.0,30.0,76.0,56.0,644.0,10.0,0,0,0,0,0,0,395.0,132.0,55.0,False
20,15.0,90.0,20.0,30.0,40.0,0.0,662.0,10.0,0,0,0,0,0,0,90.0,40.0,55.0,False
21,15.0,396.0,35.0,30.0,485.0,573.0,87.0,10.0,0,0,0,0,0,0,396.0,1058.0,55.0,False
22,15.0,135.0,35.0,30.0,0.0,339.0,359.0,10.0,0,0,0,0,0,0,135.0,339.0,55.0,False
23,15.0,391.0,20.0,30.0,87.0,12.0,728.0,10.0,0,0,0,0,0,0,391.0,99.0,55.0,False
24,15.0,432.0,35.0,30.0,145.0,644.0,76.0,10.0,0,0,0,0,0,0,432.0,789.0,55.0,False
25,15.0,345.0,35.0,30.0,0.0,728.0,32.0,10.0,0,0,0,0,0,0,345.0,728.0,55.0,False
26,15.0,613.0,35.0,30.0,0.0,394.0,373.0,10.0,0,0,0,0,0,0,613.0,394.0,55.0,False
27,15.0,189.0,20.0,30.0,20.0,24.0,799.0,10.0,0,0,0,0,0,0,189.0,44.0,55.0,False
28,15.0,260.0,35.0,30.0,0.0,565.0,229.0,10.0,0,0,0,0,0,0,260.0,565.0,55.0,False
29,15.0,293.0,35.0,30.0,143.0,799.0,44.0,10.0,0,0,0,0,0,0,293.0,942.0,55.0,False
30,15.0,312.0,20.0,30.0,10.0,0.0,883.0,10.0,0,0,0,0,0,0,312.0,10.0,55.0,False
31,15.0,237.0,20.0,30.0,13.0,0.0,887.0,10.0,0,0,0,0,0,0,237.0,13.0,55.0,False
32,15.0,226.0,20.0,30.0,84.0,0.0,914.0,10.0,0,0,0,0,0,0,226.0,84.0,55.0,False
33,15.0,342.0,20.0,30.0,12.0,141.0,953.0,10.0,0,0,0,0,0,0,342.0,153.0,55.0,False
34,15.0,190.0,20.0,30.0,36.0,0.0,963.0,10.0,0,0,0,0,0,0,190.0,36.0,55.0,False
35,15.0,202.0,20.0,30.0,120.0,0.0,1016.0,10.0,0,0,0,0,0,0,202.0,120.0,55.0,False
36,15.0,304.0,20.0,30.0,7.0,92.0,1058.0,10.0,0,0,0,0,0,0,304.0,99.0,55.0,False
37,15.0,71.0,20.0,30.0,0.0,0.0,1079.0,10.0,0,0,0,0,0,0,71.0,0.0,55.0,False
38,15.0,199.0,20.0,21.0,43.0,9.0,1082.0,10.0,0,0,0,0,0,0,199.0,52.0,46.0,False
39,15.0,132.0,20.0,30.0,20.0,0.0,1162.0,10.0,0,0,0,0,0,0,132.0,20.0,55.0,False
40,15.0,185.0,35.0,30.0,37.0,1082.0,72.0,10.0,0,0,0,0,0,0,185.0,1119.0,55.0,False
41,15.0,351.0,35.0,30.0,0.0,953.0,203.0,10.0,0,0,0,0,0,0,351.0,953.0,55.0,False
42,15.0,106.0,20.0,30.0,34.0,0.0,1172.0,10.0,0,0,0,0,0,0,106.0,34.0,55.0,False
43,15.0,354.0,10.0,30.0,124.0,1083.0,124.0,10.0,0,0,0,0,0,0,354.0,1207.0,55.0,False
44,15.0,308.0,20.0,30.0,268.0,94.0,1203.0,10.0,0,0,0,0,0,0,308.0,362.0,55.0,False
45,15.0,383.0,35.0,30.0,6.0,1182.0,25.0,10.0,0,0,0,0,0,0,383.0,1188.0,55.0,False
46,15.0,322.0,5.0,30.0,64.0,15.0,1237.0,10.0,0,0,0,0,0,0,322.0,79.0,55.0,False
47,15.0,320.0,35.0,30.0,127.0,1237.0,15.0,10.0,0,0,0,0,0,0,320.0,1364.0,55.0,False
48,15.0,461.0,20.0,30.0,9707.0,273.0,1279.0,10.0,0,0,0,0,0,0,461.0,9980.0,55.0,False
49,15.0,53.0,20.0,30.0,0.0,0.0,1297.0,10.0,0,0,0,0,0,0,53.0,0.0,55.0,False
50,15.0,235.0,20.0,30.0,33.0,0.0,1316.0,10.0,0,0,0,0,0,0,235.0,33.0,55.0,False
51,15.0,545.0,31.0,30.0,159.0,1207.0,110.0,10.0,0,0,0,0,0,0,545.0,1366.0,55.0,False
52,15.0,758.0,35.0,30.0,39.0,1313.0,4.0,10.0,0,0,0,0,0,0,758.0,1352.0,55.0,False
53,15.0,178.0,20.0,30.0,31.0,0.0,1437.0,10.0,0,0,0,0,0,0,178.0,31.0,55.0,False
54,15.0,412.0,20.0,30.0,45.0,0.0,1486.0,10.0,0,0,0,0,0,0,412.0,45.0,55.0,False
55,15.0,534.0,20.0,30.0,40.0,0.0,1490.0,10.0,0,0,0,0,0,0,534.0,40.0,55.0,False
56,15.0,314.0,20.0,30.0,158.0,22.0,1520.0,10.0,0,0,0,0,0,0,314.0,180.0,55.0,False
57,15.0,214.0,20.0,17.0,1.0,229.0,1546.0,10.0,0,0,0,0,0,0,214.0,230.0,42.0,False
58,15.0,131.0,20.0,30.0,34.0,0.0,1558.0,10.0,0,0,0,0,0,0,131.0,34.0,55.0,False
59,15.0,304.0,35.0,30.0,35.0,1520.0,42.0,10.0,0,0,0,0,0,0,304.0,1555.0,55.0,False
60,15.0,214.0,20.0,30.0,67.0,0.0,1579.0,10.0,0,0,0,0,0,0,214.0,67.0,55.0,False
61,15.0,524.0,35.0,30.0,9905.0,1279.0,293.0,10.0,0,0,0,0,0,0,524.0,11184.0,55.0,False
62,15.0,349.0,35.0,30.0,62.0,1652.0,34.0,10.0,0,0,0,0,0,0,349.0,1714.0,55.0,False
63,15.0,169.0,20.0,30.0,77.0,0.0,1642.0,10.0,0,0,0,0,0,0,169.0,77.0,55.0,False
64,15.0,553.0,20.0,30.0,64.0,328.0,1650.0,10.0,0,0,0,0,0,0,553.0,392.0,55.0,False
65,15.0,355.0,20.0,30.0,0.0,0.0,1664.0,10.0,0,0,0,0,0,0,355.0,0.0,55.0,False
66,15.0,53.0,20.0,30.0,73.0,0.0,1720.0,10.0,0,0,0,0,0,0,53.0,73.0,55.0,False
67,15.0,164.0,20.0,30.0,4.0,0.0,1738.0,10.0,0,0,0,0,0,0,164.0,4.0,55.0,False
68,15.0,430.0,35.0,30.0,29.0,1580.0,233.0,10.0,0,0,0,0,0,0,430.0,1609.0,55.0,False
69,15.0,104.0,20.0,30.0,33.0,0.0,1914.0,10.0,0,0,0,0,0,0,104.0,33.0,55.0,False
70,15.0,212.0,20.0,30.0,147.0,0.0,1969.0,10.0,0,0,0,0,0,0,212.0,147.0,55.0,False
71,15.0,66.0,20.0,30.0,146.0,0.0,2040.0,10.0,0,0,0,0,0,0,66.0,146.0,55.0,False
72,15.0,120.0,20.0,30.0,17.0,0.0,2049.0,10.0,0,0,0,0,0,0,120.0,17.0,55.0,False
73,15.0,134.0,20.0,30.0,29.0,0.0,2058.0,10.0,0,0,0,0,0,0,134.0,29.0,55.0,False
74,15.0,623.0,35.0,30.0,0.0,1650.0,442.0,10.0,0,0,0,0,0,0,623.0,1650.0,55.0,False
75,15.0,131.0,20.0,30.0,0.0,0.0,2167.0,10.0,0,0,0,0,0,0,131.0,0.0,55.0,False
76,15.0,526.0,20.0,30.0,17.0,340.0,2171.0,10.0,0,0,0,0,0,0,526.0,357.0,55.0,False
77,15.0,358.0,20.0,30.0,2.0,6.0,2189.0,10.0,0,0,0,0,0,0,358.0,8.0,55.0,False
78,15.0,392.0,20.0,30.0,27.0,29.0,2229.0,10.0,0,0,0,0,0,0,392.0,56.0,55.0,False
79,15.0,304.0,35.0,30.0,208.0,2189.0,26.0,10.0,0,0,0,0,0,0,304.0,2397.0,55.0,False
80,15.0,96.0,20.0,30.0,44.0,0.0,2246.0,10.0,0,0,0,0,0,0,96.0,44.0,55.0,False
81,15.0,482.0,20.0,30.0,96.0,117.0,2274.0,10.0,0,0,0,0,0,0,482.0,213.0,55.0,False
82,15.0,220.0,20.0,30.0,0.0,0.0,2280.0,10.0,0,0,0,0,0,0,220.0,0.0,55.0,False
83,15.0,159.0,20.0,30.0,0.0,0.0,2335.0,10.0,0,0,0,0,0,0,159.0,0.0,55.0,False
84,15.0,414.0,35.0,30.0,0.0,2229.0,106.0,10.0,0,0,0,0,0,0,414.0,2229.0,55.0,False
85,15.0,253.0,20.0,30.0,49.0,175.0,2399.0,10.0,0,0,0,0,0,0,253.0,224.0,55.0,False
86,15.0,524.0,20.0,30.0,83.0,0.0,2418.0,10.0,0,0,0,0,0,0,524.0,83.0,55.0,False
87,15.0,213.0,35.0,30.0,0.0,2274.0,263.0,10.0,0,0,0,0,0,0,213.0,2274.0,55.0,False
88,15.0,300.0,35.0,30.0,0.0,2171.0,407.0,10.0,0,0,0,0,0,0,300.0,2171.0,55.0,False
89,15.0,252.0,20.0,30.0,0.0,0.0,2598.0,10.0,0,0,0,0,0,0,252.0,0.0,55.0,False
90,15.0,177.0,20.0,30.0,90.0,105.0,2639.0,10.0,0,0,0,0,0,0,177.0,195.0,55.0,False
91,15.0,26.0,20.0,30.0,103.0,0.0,2675.0,10.0,0,0,0,0,0,0,26.0,103.0,55.0,False
92,15.0,303.0,20.0,30.0,36.0,194.0,2683.0,10.0,0,0,0,0,0,0,303.0,230.0,55.0,False
93,15.0,434.0,35.0,30.0,0.0,2399.0,274.0,10.0,0,0,0,0,0,0,434.0,2399.0,55.0,False
94,15.0,123.0,20.0,30.0,7.0,0.0,2750.0,10.0,0,0,0,0,0,0,123.0,7.0,55.0,False
95,15.0,525.0,20.0,30.0,0.0,342.0,2807.0,10.0,0,0,0,0,0,0,525.0,342.0,55.0,False
96,15.0,469.0,35.0,30.0,63.0,2723.0,112.0,10.0,0,0,0,0,0,0,469.0,2786.0,55.0,False
97,15.0,462.0,20.0,30.0,0.0,15.0,2821.0,10.0,0,0,0,0,0,0,462.0,15.0,55.0,False
98,15.0,148.0,20.0,30.0,63.0,0.0,2832.0,10.0,0,0,0,0,0,0,148.0,63.0,55.0,False
99,15.0,283.0,0.0,30.0,331.0,20.0,2832.0,10.0,0,0,0,0,0,0,283.0,351.0,55.0,False
100,15.0,56.0,20.0,30.0,8.0,0.0,2852.0,10.0,0,0,0,0,0,0,56.0,8.0,55.0,False
101,15.0,287.0,35.0,30.0,159.0,2832.0,20.0,10.0,0,0,0,0,0,0,287.0,2991.0,55.0,False
102,15.0,229.0,35.0,30.0,0.0,2639.0,245.0,10.0,0,0,0,0,0,0,229.0,2639.0,55.0,False
103,15.0,169.0,35.0,30.0,99.0,2821.0,65.0,10.0,0,0,0,0,0,0,169.0,2920.0,55.0,False
104,15.0,200.0,20.0,30.0,45.0,0.0,2935.0,10.0,0,0,0,0,0,0,200.0,45.0,55.0,False
105,15.0,262.0,20.0,30.0,0.0,0.0,2939.0,10.0,0,0,0,0,0,0,262.0,0.0,55.0,False
106,15.0,391.0,35.0,30.0,225.0,2795.0,168.0,10.0,0,0,0,0,0,0,391.0,3020.0,55.0,False
107,15.0,261.0,20.0,30.0,37.0,0.0,2980.0,10.0,0,0,0,0,0,0,261.0,37.0,55.0,False
108,15.0,100.0,20.0,30.0,60.0,0.0,3003.0,10.0,0,0,0,0,0,0,100.0,60.0,55.0,False
109,15.0,589.0,20.0,30.0,151.0,46.0,3112.0,10.0,0,0,0,0,0,0,589.0,197.0,55.0,False
110,15.0,339.0,20.0,30.0,131.0,276.0,3117.0,10.0,0,0,0,0,0,0,339.0,407.0,55.0,False
111,15.0,76.0,20.0,30.0,0.0,0.0,3119.0,10.0,0,0,0,0,0,0,76.0,0.0,55.0,False
112,15.0,189.0,20.0,30.0,0.0,0.0,3154.0,10.0,0,0,0,0,0,0,189.0,0.0,55.0,False
113,15.0,145.0,20.0,30.0,87.0,317.0,3165.0,10.0,0,0,0,0,0,0,145.0,404.0,55.0,False
114,15.0,403.0,20.0,30.0,50.0,0.0,3167.0,10.0,0,0,0,0,0,0,403.0,50.0,55.0,False
115,15.0,142.0,20.0,30.0,67.0,0.0,3186.0,10.0,0,0,0,0,0,0,142.0,67.0,55.0,False
116,15.0,371.0,35.0,30.0,0.0,2807.0,392.0,10.0,0,0,0,0,0,0,371.0,2807.0,55.0,False
117,15.0,561.0,20.0,30.0,177.0,75.0,3228.0,10.0,0,0,0,0,0,0,561.0,252.0,55.0,False
118,15.0,63.0,20.0,30.0,18.0,0.0,3249.0,10.0,0,0,0,0,0,0,63.0,18.0,55.0,False
119,15.0,273.0,20.0,30.0,36.0,0.0,3295.0,10.0,0,0,0,0,0,0,273.0,36.0,55.0,False
120,15.0,572.0,20.0,30.0,259.0,196.0,3298.0,10.0,0,0,0,0,0,0,572.0,455.0,55.0,False
121,15.0,411.0,11.0,30.0,22.0,3252.0,71.0,10.0,0,0,0,0,0,0,411.0,3274.0,55.0,False
122,15.0,219.0,35.0,30.0,200.0,3299.0,24.0,10.0,0,0,0,0,0,0,219.0,3499.0,55.0,False
123,15.0,89.0,20.0,30.0,31.0,0.0,3352.0,10.0,0,0,0,0,0,0,89.0,31.0,55.0,False
124,15.0,216.0,35.0,30.0,155.0,3112.0,247.0,10.0,0,0,0,0,0,0,216.0,3267.0,55.0,False
125,15.0,561.0,35.0,30.0,0.0,3117.0,296.0,10.0,0,0,0,0,0,0,561.0,3117.0,55.0,False
126,15.0,490.0,20.0,30.0,69.0,0.0,3442.0,10.0,0,0,0,0,0,0,490.0,69.0,55.0,False
127,15.0,172.0,16.0,30.0,182.0,4.0,3560.0,10.0,0,0,0,0,0,0,172.0,186.0,55.0,False
128,15.0,458.0,35.0,30.0,45.0,3560.0,4.0,10.0,0,0,0,0,0,0,458.0,3605.0,55.0,False
129,15.0,148.0,20.0,30.0,0.0,0.0,3600.0,10.0,0,0,0,0,0,0,148.0,0.0,55.0,False
130,15.0,178.0,20.0,30.0,39.0,0.0,3612.0,10.0,0,0,0,0,0,0,178.0,39.0,55.0,False
131,15.0,478.0,35.0,30.0,0.0,3165.0,454.0,10.0,0,0,0,0,0,0,478.0,3165.0,55.0,False
132,15.0,609.0,20.0,12.0,21.0,134.0,3648.0,10.0,0,0,0,0,0,0,609.0,155.0,37.0,False
133,15.0,222.0,20.0,30.0,127.0,0.0,3676.0,10.0,0,0,0,0,0,0,222.0,127.0,55.0,False
134,15.0,238.0,20.0,30.0,25.0,92.0,3697.0,10.0,0,0,0,0,0,0,238.0,117.0,55.0,False
135,15.0,569.0,35.0,30.0,118.0,3652.0,136.0,10.0,0,0,0,0,0,0,569.0,3770.0,55.0,False
136,15.0,484.0,20.0,30.0,105.0,28.0,3805.0,10.0,0,0,0,0,0,0,484.0,133.0,55.0,False
137,15.0,250.0,35.0,30.0,204.0,3298.0,505.0,10.0,0,0,0,0,0,0,250.0,3502.0,55.0,False
138,15.0,668.0,35.0,30.0,155.0,3784.0,39.0,10.0,0,0,0,0,0,0,668.0,3939.0,55.0,False
139,15.0,544.0,35.0,30.0,171.0,3805.0,48.0,10.0,0,0,0,0,0,0,544.0,3976.0,55.0,False
140,15.0,327.0,35.0,30.0,0.0,3697.0,167.0,10.0,0,0,0,0,0,0,327.0,3697.0,55.0,False
141,15.0,195.0,20.0,30.0,0.0,0.0,3922.0,10.0,0,0,0,0,0,0,195.0,0.0,55.0,False
142,15.0,290.0,20.0,30.0,24.0,0.0,3943.0,10.0,0,0,0,0,0,0,290.0,24.0,55.0,False
143,15.0,344.0,20.0,30.0,123.0,0.0,3968.0,10.0,0,0,0,0,0,0,344.0,123.0,55.0,False
144,15.0,84.0,20.0,30.0,17.0,0.0,4009.0,10.0,0,0,0,0,0,0,84.0,17.0,55.0,False
145,15.0,356.0,17.0,30.0,12.0,3.0,4097.0,10.0,0,0,0,0,0,0,356.0,15.0,55.0,False
146,15.0,645.0,20.0,23.0,23.0,7.0,4098.0,10.0,0,0,0,0,0,0,645.0,30.0,48.0,False
147,15.0,487.0,35.0,30.0,89.0,4097.0,3.0,10.0,0,0,0,0,0,0,487.0,4186.0,55.0,False
148,15.0,232.0,35.0,30.0,183.0,4098.0,50.0,10.0,0,0,0,0,0,0,232.0,4281.0,55.0,False
149,15.0,452.0,20.0,30.0,76.0,114.0,4185.0,10.0,0,0,0,0,0,0,452.0,190.0,55.0,False
150,15.0,348.0,20.0,30.0,46.0,76.0,4249.0,10.0,0,0,0,0,0,0,348.0,122.0,55.0,False
151,15.0,255.0,20.0,30.0,108.0,74.0,4253.0,10.0,0,0,0,0,0,0,255.0,182.0,55.0,False
152,15.0,422.0,20.0,30.0,9980.0,0.0,4297.0,10.0,0,0,0,0,0,0,422.0,9980.0,55.0,False
153,15.0,121.0,20.0,30.0,0.0,0.0,4307.0,10.0,0,0,0,0,0,0,121.0,0.0,55.0,False
154,15.0,110.0,20.0,30.0,12.0,0.0,4313.0,10.0,0,0,0,0,0,0,110.0,12.0,55.0,False
155,15.0,183.0,20.0,30.0,14.0,0.0,4370.0,10.0,0,0,0,0,0,0,183.0,14.0,55.0,False
156,15.0,132.0,20.0,30.0,27.0,0.0,4373.0,10.0,0,0,0,0,0,0,132.0,27.0,55.0,False
157,15.0,309.0,35.0,30.0,39.0,4249.0,172.0,10.0,0,0,0,0,0,0,309.0,4288.0,55.0,False
158,15.0,250.0,35.0,30.0,0.0,4185.0,240.0,10.0,0,0,0,0,0,0,250.0,4185.0,55.0,False
159,15.0,186.0,20.0,30.0,5.0,0.0,4489.0,10.0,0,0,0,0,0,0,186.0,5.0,55.0,False
160,15.0,441.0,35.0,30.0,67.0,4253.0,232.0,10.0,0,0,0,0,0,0,441.0,4320.0,55.0,False
161,15.0,443.0,20.0,30.0,179.0,0.0,4560.0,10.0,0,0,0,0,0,0,443.0,179.0,55.0,False
162,15.0,228.0,20.0,30.0,19.0,0.0,4600.0,10.0,0,0,0,0,0,0,228.0,19.0,55.0,False
163,15.0,345.0,20.0,30.0,10.0,70.0,4601.0,10.0,0,0,0,0,0,0,345.0,80.0,55.0,False
164,15.0,266.0,20.0,30.0,47.0,56.0,4603.0,10.0,0,0,0,0,0,0,266.0,103.0,55.0,False
165,15.0,351.0,20.0,30.0,241.0,95.0,4614.0,10.0,0,0,0,0,0,0,351.0,336.0,55.0,False
166,15.0,153.0,20.0,30.0,62.0,0.0,4653.0,10.0,0,0,0,0,0,0,153.0,62.0,55.0,False
167,15.0,241.0,20.0,30.0,37.0,169.0,4673.0,10.0,0,0,0,0,0,0,241.0,206.0,55.0,False
168,15.0,166.0,35.0,30.0,258.0,4603.0,76.0,10.0,0,0,0,0,0,0,166.0,4861.0,55.0,False
169,15.0,401.0,35.0,30.0,90.0,4601.0,130.0,10.0,0,0,0,0,0,0,401.0,4691.0,55.0,False
170,15.0,126.0,20.0,30.0,12.0,0.0,4758.0,10.0,0,0,0,0,0,0,126.0,12.0,55.0,False
171,15.0,133.0,20.0,30.0,90.0,0.0,4820.0,10.0,0,0,0,0,0,0,133.0,90.0,55.0,False
172,15.0,422.0,20.0,30.0,83.0,225.0,4843.0,10.0,0,0,0,0,0,0,422.0,308.0,55.0,False
173,15.0,71.0,20.0,30.0,9.0,0.0,4899.0,10.0,0,0,0,0,0,0,71.0,9.0,55.0,False
174,15.0,152.0,35.0,30.0,0.0,4673.0,256.0,10.0,0,0,0,0,0,0,152.0,4673.0,55.0,False
175,15.0,100.0,20.0,30.0,98.0,0.0,4960.0,10.0,0,0,0,0,0,0,100.0,98.0,55.0,False
176,15.0,558.0,20.0,30.0,0.0,0.0,4973.0,10.0,0,0,0,0,0,0,558.0,0.0,55.0,False
177,15.0,268.0,35.0,30.0,156.0,4614.0,386.0,10.0,0,0,0,0,0,0,268.0,4770.0,55.0,False
178,15.0,818.0,20.0,30.0,2.0,65.0,5072.0,10.0,0,0,0,0,0,0,818.0,67.0,55.0,False
179,13.0,460.0,20.0,30.0,169.0,2.0,5082.0,10.0,0,0,0,0,0,0,460.0,171.0,53.0,False
180,13.0,115.0,22.0,30.0,333.0,5082.0,2.0,10.0,0,0,0,0,0,0,115.0,5415.0,53.0,False
181,15.0,424.0,35.0,30.0,0.0,4843.0,245.0,10.0,0,0,0,0,0,0,424.0,4843.0,55.0,False
182,15.0,359.0,1.0,30.0,158.0,5106.0,51.0,10.0,0,0,0,0,0,0,359.0,5264.0,55.0,False
183,15.0,344.0,35.0,30.0,453.0,5123.0,34.0,10.0,0,0,0,0,0,0,344.0,5576.0,55.0,False
184,15.0,434.0,20.0,30.0,245.0,39.0,5181.0,10.0,0,0,0,0,0,0,434.0,284.0,55.0,False
185,15.0,300.0,20.0,30.0,52.0,0.0,5244.0,10.0,0,0,0,0,0,0,300.0,52.0,55.0,False
186,15.0,362.0,35.0,30.0,126.0,5181.0,59.0,10.0,0,0,0,0,0,0,362.0,5307.0,55.0,False
187,15.0,400.0,20.0,30.0,39.0,44.0,5284.0,10.0,0,0,0,0,0,0,400.0,83.0,55.0,False
188,15.0,166.0,35.0,30.0,272.0,5284.0,64.0,10.0,0,0,0,0,0,0,166.0,5556.0,55.0,False
189,15.0,115.0,20.0,30.0,5.0,0.0,5371.0,10.0,0,0,0,0,0,0,115.0,5.0,55.0,False
190,15.0,227.0,20.0,30.0,72.0,0.0,5459.0,10.0,0,0,0,0,0,0,227.0,72.0,55.0,False
191,15.0,222.0,20.0,30.0,46.0,0.0,5461.0,10.0,0,0,0,0,0,0,222.0,46.0,55.0,False
192,15.0,141.0,20.0,30.0,2.0,0.0,5543.0,10.0,0,0,0,0,0,0,141.0,2.0,55.0,False
193,15.0,301.0,20.0,30.0,182.0,0.0,5546.0,10.0,0,0,0,0,0,0,301.0,182.0,55.0,False
194,15.0,243.0,20.0,30.0,6.0,0.0,5549.0,10.0,0,0,0,0,0,0,243.0,6.0,55.0,False
195,15.0,68.0,20.0,30.0,3.0,0.0,5553.0,10.0,0,0,0,0,0,0,68.0,3.0,55.0,False
196,15.0,162.0,20.0,30.0,158.0,0.0,5635.0,10.0,0,0,0,0,0,0,162.0,158.0,55.0,False
197,15.0,481.0,20.0,30.0,156.0,312.0,5647.0,10.0,0,0,0,0,0,0,481.0,468.0,55.0,False
198,15.0,271.0,20.0,30.0,24.0,0.0,5790.0,10.0,0,0,0,0,0,0,271.0,24.0,55.0,False
199,15.0,501.0,20.0,30.0,61.0,269.0,5810.0,10.0,0,0,0,0,0,0,501.0,330.0,55.0,False
200,15.0,423.0,20.0,30.0,16.0,118.0,5813.0,10.0,0,0,0,0,0,0,423.0,134.0,55.0,False
201,15.0,299.0,20.0,30.0,53.0,0.0,5841.0,10.0,0,0,0,0,0,0,299.0,53.0,55.0,False
202,15.0,158.0,20.0,30.0,59.0,0.0,5901.0,10.0,0,0,0,0,0,0,158.0,59.0,55.0,False
203,15.0,165.0,20.0,30.0,0.0,0.0,5908.0,10.0,0,0,0,0,0,0,165.0,0.0,55.0,False
204,15.0,207.0,35.0,30.0,125.0,5813.0,138.0,10.0,0,0,0,0,0,0,207.0,5938.0,55.0,False
205,15.0,324.0,10.0,30.0,22.0,10.0,5999.0,10.0,0,0,0,0,0,0,324.0,32.0,55.0,False
206,15.0,242.0,35.0,30.0,180.0,5999.0,10.0,10.0,0,0,0,0,0,0,242.0,6179.0,55.0,False
207,15.0,547.0,35.0,30.0,97.0,5933.0,222.0,10.0,0,0,0,0,0,0,547.0,6030.0,55.0,False
208,9.0,48.0,20.0,30.0,76.0,6.0,6119.0,10.0,0,0,0,0,0,0,48.0,82.0,49.0,False
209,9.0,158.0,26.0,30.0,33.0,6119.0,6.0,10.0,0,0,0,0,0,0,158.0,6152.0,49.0,False
210,15.0,452.0,20.0,30.0,0.0,0.0,6162.0,10.0,0,0,0,0,0,0,452.0,0.0,55.0,False
211,15.0,368.0,35.0,30.0,0.0,5647.0,518.0,10.0,0,0,0,0,0,0,368.0,5647.0,55.0,False
212,15.0,537.0,35.0,30.0,96.0,6032.0,158.0,10.0,0,0,0,0,0,0,537.0,6128.0,55.0,False
213,9.0,293.0,20.0,30.0,450.0,6.0,6343.0,10.0,0,0,0,0,0,0,293.0,456.0,49.0,False
214,9.0,561.0,26.0,30.0,129.0,6343.0,6.0,10.0,0,0,0,0,0,0,561.0,6472.0,49.0,False
215,15.0,343.0,15.0,30.0,318.0,120.0,6351.0,10.0,0,0,0,0,0,0,343.0,438.0,55.0,False
216,15.0,393.0,35.0,30.0,81.0,6446.0,5.0,10.0,0,0,0,0,0,0,393.0,6527.0,55.0,False
217,15.0,291.0,20.0,30.0,166.0,131.0,6457.0,10.0,0,0,0,0,0,0,291.0,297.0,55.0,False
218,15.0,247.0,20.0,30.0,16.0,0.0,6482.0,10.0,0,0,0,0,0,0,247.0,16.0,55.0,False
