pax,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE
299,15.0,228.0,20.0,30.0,127.0,6.0,8633.0,10.0,0,0,0,0,0,0,228.0,133.0,55.0,False
300,15.0,474.0,20.0,30.0,34.0,18.0,8647.0,10.0,0,0,0,0,0,0,474.0,52.0,55.0,False
301,15.0,202.0,35.0,30.0,156.0,8335.0,304.0,10.0,0,0,0,0,0,0,202.0,8491.0,55.0,False
302,15.0,137.0,20.0,30.0,109.0,0.0,8662.0,10.0,0,0,0,0,0,0,137.0,109.0,55.0,False
303,15.0,430.0,35.0,30.0,24.0,8633.0,26.0,10.0,0,0,0,0,0,0,430.0,8657.0,55.0,False
304,15.0,108.0,20.0,30.0,54.0,0.0,8690.0,10.0,0,0,0,0,0,0,108.0,54.0,55.0,False
305,15.0,154.0,35.0,30.0,184.0,8647.0,38.0,10.0,0,0,0,0,0,0,154.0,8831.0,55.0,False
306,15.0,99.0,20.0,30.0,64.0,0.0,8746.0,10.0,0,0,0,0,0,0,99.0,64.0,55.0,False
307,15.0,20.0,20.0,30.0,0.0,0.0,8748.0,10.0,0,0,0,0,0,0,20.0,0.0,55.0,False
308,15.0,89.0,20.0,30.0,158.0,0.0,8748.0,10.0,0,0,0,0,0,0,89.0,158.0,55.0,False
309,15.0,492.0,35.0,30.0,254.0,8572.0,163.0,10.0,0,0,0,0,0,0,492.0,8826.0,55.0,False
310,15.0,85.0,20.0,30.0,0.0,0.0,8778.0,10.0,0,0,0,0,0,0,85.0,0.0,55.0,False
311,15.0,78.0,20.0,30.0,80.0,0.0,8791.0,10.0,0,0,0,0,0,0,78.0,80.0,55.0,False
312,15.0,118.0,20.0,30.0,0.0,0.0,8796.0,10.0,0,0,0,0,0,0,118.0,0.0,55.0,False
313,15.0,69.0,20.0,30.0,25.0,0.0,8823.0,10.0,0,0,0,0,0,0,69.0,25.0,55.0,False
314,15.0,578.0,20.0,30.0,104.0,191.0,8849.0,10.0,0,0,0,0,0,0,578.0,295.0,55.0,False
315,15.0,213.0,20.0,30.0,104.0,0.0,8893.0,10.0,0,0,0,0,0,0,213.0,104.0,55.0,False
316,15.0,518.0,20.0,30.0,29.0,334.0,8943.0,10.0,0,0,0,0,0,0,518.0,363.0,55.0,False
317,15.0,97.0,20.0,30.0,5.0,0.0,8989.0,10.0,0,0,0,0,0,0,97.0,5.0,55.0,False
318,15.0,197.0,20.0,30.0,4.0,0.0,9016.0,10.0,0,0,0,0,0,0,197.0,4.0,55.0,False
319,15.0,270.0,20.0,30.0,98.0,0.0,9019.0,10.0,0,0,0,0,0,0,270.0,98.0,55.0,False
320,15.0,536.0,20.0,30.0,141.0,254.0,9046.0,10.0,0,0,0,0,0,0,536.0,395.0,55.0,False
321,15.0,160.0,20.0,30.0,0.0,0.0,9053.0,10.0,0,0,0,0,0,0,160.0,0.0,55.0,False
322,15.0,301.0,20.0,30.0,88.0,6.0,9060.0,10.0,0,0,0,0,0,0,301.0,94.0,55.0,False
323,15.0,520.0,35.0,30.0,349.0,9188.0,97.0,10.0,0,0,0,0,0,0,520.0,9537.0,55.0,False
324,15.0,556.0,35.0,30.0,111.0,8849.0,345.0,10.0,0,0,0,0,0,0,556.0,8960.0,55.0,False
325,15.0,81.0,35.0,30.0,48.0,9060.0,144.0,10.0,0,0,0,0,0,0,81.0,9108.0,55.0,False
326,15.0,83.0,20.0,30.0,13.0,0.0,9226.0,10.0,0,0,0,0,0,0,83.0,13.0,55.0,False
327,15.0,354.0,20.0,30.0,80.0,0.0,9238.0,10.0,0,0,0,0,0,0,354.0,80.0,55.0,False
328,15.0,11.0,20.0,30.0,15.0,0.0,9271.0,10.0,0,0,0,0,0,0,11.0,15.0,55.0,False
329,15.0,470.0,20.0,30.0,63.0,105.0,9290.0,10.0,0,0,0,0,0,0,470.0,168.0,55.0,False
330,15.0,25.0,20.0,30.0,71.0,0.0,9305.0,10.0,0,0,0,0,0,0,25.0,71.0,55.0,False
331,15.0,515.0,35.0,30.0,182.0,9143.0,177.0,10.0,0,0,0,0,0,0,515.0,9325.0,55.0,False
332,15.0,346.0,35.0,30.0,0.0,8943.0,413.0,10.0,0,0,0,0,0,0,346.0,8943.0,55.0,False
333,15.0,451.0,35.0,30.0,90.0,9315.0,158.0,10.0,0,0,0,0,0,0,451.0,9405.0,55.0,False
334,15.0,424.0,20.0,30.0,77.0,104.0,9480.0,10.0,0,0,0,0,0,0,424.0,181.0,55.0,False
335,15.0,29.0,20.0,30.0,0.0,0.0,9487.0,10.0,0,0,0,0,0,0,29.0,0.0,55.0,False
336,15.0,28.0,20.0,30.0,18.0,0.0,9489.0,10.0,0,0,0,0,0,0,28.0,18.0,55.0,False
337,15.0,231.0,20.0,30.0,0.0,0.0,9506.0,10.0,0,0,0,0,0,0,231.0,0.0,55.0,False
338,15.0,104.0,35.0,30.0,179.0,9448.0,60.0,10.0,0,0,0,0,0,0,104.0,9627.0,55.0,False
339,15.0,91.0,20.0,30.0,132.0,10.0,9536.0,10.0,0,0,0,0,0,0,91.0,142.0,55.0,False
340,15.0,187.0,20.0,30.0,70.0,0.0,9551.0,10.0,0,0,0,0,0,0,187.0,70.0,55.0,False
341,15.0,385.0,35.0,30.0,10.0,9536.0,30.0,10.0,0,0,0,0,0,0,385.0,9546.0,55.0,False
342,15.0,648.0,20.0,30.0,158.0,158.0,9592.0,10.0,0,0,0,0,0,0,648.0,316.0,55.0,False
343,15.0,158.0,20.0,30.0,16.0,0.0,9629.0,10.0,0,0,0,0,0,0,158.0,16.0,55.0,False
344,15.0,293.0,20.0,30.0,47.0,0.0,9633.0,10.0,0,0,0,0,0,0,293.0,47.0,55.0,False
345,15.0,123.0,35.0,30.0,62.0,9480.0,231.0,10.0,0,0,0,0,0,0,123.0,9542.0,55.0,False
346,15.0,24.0,20.0,30.0,52.0,0.0,9747.0,10.0,0,0,0,0,0,0,24.0,52.0,55.0,False
347,15.0,628.0,2.0,30.0,0.0,9625.0,145.0,10.0,0,0,0,0,0,0,628.0,9625.0,55.0,False
348,15.0,355.0,20.0,30.0,34.0,11.0,9770.0,10.0,0,0,0,0,0,0,355.0,45.0,55.0,False
349,15.0,134.0,35.0,30.0,275.0,9737.0,33.0,10.0,0,0,0,0,0,0,134.0,10012.0,55.0,False
350,15.0,222.0,20.0,30.0,42.0,0.0,9822.0,10.0,0,0,0,0,0,0,222.0,42.0,55.0,False
351,15.0,144.0,20.0,30.0,24.0,0.0,9832.0,10.0,0,0,0,0,0,0,144.0,24.0,55.0,False
352,6.0,467.0,20.0,30.0,244.0,29.0,9846.0,10.0,0,0,0,0,0,0,467.0,273.0,46.0,False
353,6.0,350.0,29.0,30.0,469.0,9857.0,9.0,10.0,0,0,0,0,0,0,350.0,10326.0,46.0,False
354,15.0,15.0,20.0,30.0,30.0,0.0,9871.0,10.0,0,0,0,0,0,0,15.0,30.0,55.0,False
355,15.0,484.0,35.0,30.0,29.0,9770.0,95.0,10.0,0,0,0,0,0,0,484.0,9799.0,55.0,False
356,6.0,330.0,35.0,30.0,523.0,9855.0,40.0,10.0,0,0,0,0,0,0,330.0,10378.0,46.0,False
357,15.0,204.0,20.0,30.0,23.0,0.0,9912.0,10.0,0,0,0,0,0,0,204.0,23.0,55.0,False
358,15.0,273.0,20.0,30.0,36.0,0.0,9959.0,10.0,0,0,0,0,0,0,273.0,36.0,55.0,False
359,15.0,325.0,20.0,30.0,9.0,0.0,10036.0,10.0,0,0,0,0,0,0,325.0,9.0,55.0,False
360,15.0,269.0,8.0,30.0,79.0,12.0,10051.0,10.0,0,0,0,0,0,0,269.0,91.0,55.0,False
361,15.0,416.0,20.0,30.0,197.0,4.0,10065.0,10.0,0,0,0,0,0,0,416.0,201.0,55.0,False
362,15.0,498.0,35.0,30.0,103.0,10051.0,12.0,10.0,0,0,0,0,0,0,498.0,10154.0,55.0,False
363,15.0,73.0,20.0,30.0,0.0,0.0,10217.0,10.0,0,0,0,0,0,0,73.0,0.0,55.0,False
364,15.0,408.0,12.0,30.0,211.0,8.0,10250.0,10.0,0,0,0,0,0,0,408.0,219.0,55.0,False
365,15.0,529.0,20.0,30.0,5.0,137.0,10264.0,10.0,0,0,0,0,0,0,529.0,142.0,55.0,False
366,15.0,227.0,20.0,30.0,68.0,0.0,10271.0,10.0,0,0,0,0,0,0,227.0,68.0,55.0,False
367,15.0,531.0,35.0,30.0,256.0,10250.0,8.0,10.0,0,0,0,0,0,0,531.0,10506.0,55.0,False
368,15.0,403.0,35.0,30.0,128.0,10065.0,251.0,10.0,0,0,0,0,0,0,403.0,10193.0,55.0,False
369,15.0,325.0,35.0,30.0,0.0,10264.0,192.0,10.0,0,0,0,0,0,0,325.0,10264.0,55.0,False
370,15.0,405.0,20.0,30.0,115.0,149.0,10493.0,10.0,0,0,0,0,0,0,405.0,264.0,55.0,False
